failure_mode,vehicle_id,length_of_study_time_step,in_study_repair,Spec_0,Spec_1,Spec_2,Spec_3,Spec_4,Spec_5,Spec_6,Spec_7,severity_anomaly_at_end,severity_signed_at_end,severity_pctdev_at_end,first_flag_time_step,lead_time,detected_within_lookback
component_x,15011,382.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.327479175662668,0.032321796054931795,102.947296,,,False
component_x,15012,385.4,0,Cat0,Cat13,Cat0,Cat1,Cat0,Cat0,Cat0,Cat0,1.3904547680689703,-0.6343427726855234,70.13497,371.8,13.600012207031227,True
component_x,15014,312.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5908854819914887,0.336159925264446,34.685474,,,False
component_x,15015,323.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.9361719742577691,-0.11676375081591617,53.324657,9.8,313.79999980926516,False
component_x,15017,184.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,2.26220834285552,1.9399072147457683,467.20798,182.8,1.1999969482421875,True
component_x,15018,149.0,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.9801264833636517,-0.3117445606693258,57.64378,0.6,148.39999997615814,False
component_x,15019,358.0,0,Cat0,Cat7,Cat1,Cat0,Cat0,Cat3,Cat0,Cat2,0.6926476859802856,-0.10225620025746814,54.824036,,,False
component_x,15022,162.4,0,Cat0,Cat14,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.8456746162618414,-0.08301908183268891,37.07306,,,False
component_x,15023,288.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.49657879436657,-0.09889869138580006,30.283857,,,False
component_x,15024,285.4,0,Cat0,Cat7,Cat1,Cat0,Cat0,Cat3,Cat0,Cat2,0.653462003545129,-0.08739037318778192,47.62022,153.8,131.59999694824216,False
component_x,15025,311.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.7149144574896177,-0.3624553373576931,38.59593,,,False
component_x,15026,367.8,0,Cat0,Cat7,Cat1,Cat0,Cat0,Cat3,Cat0,Cat2,0.6614212071381876,-0.5249628060148961,60.94325,19.2,348.59999923706056,False
component_x,15027,314.4,0,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,0.30999653930673615,-0.13608539209279277,17.502771,56.8,257.60000076293943,False
component_x,15028,293.4,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0,1.3868492667563619,-1.3620613835878974,68.100044,,,False
component_x,15030,383.2,0,Cat0,Cat1,Cat1,Cat2,Cat0,Cat0,Cat0,Cat0,0.355400517420615,0.003267864247430983,25.626448,29.2,353.99999923706054,False
component_x,15033,399.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,1.1683292646410293,-0.750183325194263,77.85806,,,False
component_x,15034,344.2,0,Cat0,Cat16,Cat12,Cat2,Cat0,Cat0,Cat0,Cat1,0.3346365023534423,0.06394770149294211,25.302338,,,False
component_x,15035,218.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.5445974500366256,-0.3769290694662664,28.14139,179.0,39.0,True
component_x,15037,217.6,0,Cat1,Cat5,Cat1,Cat0,Cat0,Cat0,Cat3,Cat2,0.2981237110539607,-0.10068712793441097,41.094437,,,False
component_x,15039,271.0,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0,0.9745966672649035,-0.9745966672649035,54.20746,,,False
component_x,15041,382.6,0,Cat1,Cat13,Cat2,Cat0,Cat0,Cat2,Cat4,Cat0,0.5542531474431481,0.41000192733042695,57.361496,,,False
component_x,15043,335.8,0,Cat1,Cat13,Cat2,Cat0,Cat0,Cat2,Cat4,Cat0,0.6290558904479999,0.38301728648075284,82.104645,,,False
component_x,15044,381.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,2.464142573966259,2.3236834784513323,763.43286,363.6,18.199993896484386,True
component_x,15045,380.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,Cat0,1.3583249001303452,-0.6226226524042213,54.189144,319.0,61.60000000000002,False
component_x,15046,253.6,0,Cat0,Cat12,Cat5,Cat3,Cat0,Cat0,Cat1,Cat0,0.9673576360023685,0.5397694170722688,52.34918,,,False
component_x,15047,277.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,1.769347938577275,-1.6593565032038624,82.85598,,,False
component_x,15048,270.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.5671104758447812,-0.5671104758447812,77.2445,,,False
component_x,15049,196.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,1.0657188194843565,-1.0619461363880316,87.84726,,,False
component_x,15050,149.8,1,Cat0,Cat13,Cat0,Cat2,Cat0,Cat0,Cat0,Cat1,0.29129252902504893,-0.07034351768981952,19.68075,14.2,135.60000019073487,False
component_x,15051,197.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.7706207875735371,0.16474425135065948,41.482365,,,False
component_x,15052,393.0,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat3,Cat0,0.5294566809461383,0.2895974134859296,39.85294,,,False
component_x,15053,393.6,0,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat0,0.6186519067056636,0.4385471502063991,54.860447,,,False
component_x,15055,280.0,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0,1.763388606426992,-0.561350149895112,78.58779,,,False
component_x,15056,406.0,0,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.4665576353759098,-0.16081050513823533,33.736862,,,False
component_x,15058,213.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.6914873135561533,-0.3315864861330219,30.063475,,,False
component_x,15059,271.6,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0,0.8084791977097097,-0.5219744514936034,45.595478,122.2,149.40000305175784,False
component_x,15062,392.6,0,Cat1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat5,Cat0,1.4621995138493327,-1.4621995138493327,68.74291,10.8,381.79999980926516,False
component_x,15063,212.6,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0,0.361964672747989,-0.17284670045138453,27.830969,69.0,143.6,False
component_x,15066,386.8,0,Cat1,Cat9,Cat3,Cat2,Cat0,Cat2,Cat4,Cat0,0.5443865229729785,-0.13454116910452593,40.084965,242.4,144.40000610351564,False
component_x,15067,392.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.9045612056016336,-0.02234323333959511,40.41093,,,False
component_x,15069,273.0,0,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.8550752586751317,-0.6879612518082938,45.911816,27.8,245.20000076293945,False
component_x,15070,267.6,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,Cat0,0.6340175070915112,0.5290880775334065,49.43217,,,False
component_x,15071,160.2,1,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0,1.0182043452038785,-0.825290021224942,47.494232,,,False
component_x,15074,325.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,1.0482558045473576,-0.25203260140780476,59.202755,56.6,268.8000015258789,False
component_x,15075,377.8,0,Cat0,Cat1,Cat1,Cat2,Cat0,Cat0,Cat1,Cat2,0.45911816254455645,0.22982667902156315,47.94264,105.8,271.9999969482422,False
component_x,15076,366.2,0,Cat0,Cat7,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,1.3307225833128673,-0.19201072817402223,110.810295,,,False
component_x,15077,288.4,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0,1.6335359202193585,1.4925114732409979,296.63617,,,False
component_x,15078,394.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2,0.7739886046629638,-0.5457106958542394,61.80412,,,False
component_x,15080,226.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.7485576099851557,0.6471581530709484,39.119617,,,False
component_x,15083,357.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.4079070807090969,0.13384760970834322,33.677128,10.0,347.2,False
component_x,15084,398.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5596944789622299,0.02629361245225618,30.971016,77.4,320.99999847412107,False
component_x,15086,401.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.6457510331910433,0.5729057177321242,63.837482,352.2,49.39998779296877,True
component_x,15087,407.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5448835863791164,0.27651500989071054,42.50939,35.0,372.2,False
component_x,15091,343.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.9869552425706716,-0.9869552425706716,79.668846,,,False
component_x,15092,129.6,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1,0.3901338875954205,-0.15855370178357284,21.9516,,,False
component_x,15095,288.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,1.3222724955967682,-0.7283741154767339,54.81404,,,False
component_x,15096,364.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.6442114667066308,-0.6333889554161407,28.266836,270.4,94.0000061035156,False
component_x,15097,205.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2,1.2360136564023654,-0.5353270308616828,58.61497,,,False
component_x,15099,388.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1,0.9907854033896663,0.12554069128580747,50.995678,125.0,263.8,False
component_x,15100,396.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.8761953621280744,-0.11348386520748006,43.033802,105.2,291.40000305175784,False
component_x,15101,274.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,0.25852259163726776,-0.10902610900074376,32.21689,,,False
component_x,15102,384.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,0.5841292151168412,0.32993603512907904,39.684666,,,False
component_x,15104,144.4,1,Cat0,Cat1,Cat1,Cat2,Cat0,Cat0,Cat0,Cat0,0.5304182768376559,-0.2825248323643534,31.122778,,,False
component_x,15105,154.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0,0.505000333870603,0.3677501625159964,28.478897,,,False
component_x,15106,207.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.8434564836113903,0.7599459390802616,58.339436,,,False
component_x,15107,144.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.43928574731839837,0.16738825740747862,22.241882,,,False
component_x,15109,207.4,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,0.723956942013487,-0.4458544485283149,29.281319,,,False
component_x,15110,388.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,1.353786094186603,-0.8244244794234373,81.97343,266.2,121.99998779296874,False
component_x,15111,285.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.6389631346135337,-0.6389631346135337,52.557404,79.2,206.2000030517578,False
component_x,15113,134.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat2,1.6841897285032925,0.537248985629312,57.5229,132.2,2.200003051757818,True
component_x,15114,361.4,0,Cat0,Cat22,Cat13,Cat2,Cat1,Cat0,Cat2,Cat1,0.3616081341968842,0.26503181641931617,28.695372,63.0,298.4,False
component_x,15115,287.2,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,0.9255075765540081,-0.6599086810512851,39.293106,212.6,74.59999389648436,False
component_x,15116,191.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.6677925814731726,0.08245977018410484,39.533596,,,False
component_x,15118,242.4,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.4325320451824499,0.022805410089250206,19.851854,,,False
component_x,15119,291.2,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat1,1.6920015127434844,0.3098786554438247,75.80567,67.8,223.39999694824218,False
component_x,15120,205.8,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,1.1431944612924647,-0.09849475548868225,83.35021,,,False
component_x,15121,210.8,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,0.6532843028250318,-0.3662003532711673,30.319506,9.2,201.60000019073487,False
component_x,15124,147.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0,0.6146880027605389,-0.09419446990791996,34.808807,,,False
component_x,15126,246.6,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,1.5064524198333793,1.5064524198333793,160.06969,,,False
component_x,15127,398.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.5573700348715752,0.0010484809069641148,32.10314,78.0,320.4,False
component_x,15128,148.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.44922306687837904,-0.2239339888925246,23.440142,26.0,122.0,False
component_x,15129,276.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.8912152953282536,0.2226910027431667,73.88673,,,False
component_x,15130,175.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,1.4217901221948228,1.4217901221948228,104.056274,,,False
component_x,15131,247.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.9658117685998949,0.925644168349585,100.71975,,,False
component_x,15132,178.2,0,Cat0,Cat1,Cat1,Cat2,Cat0,Cat0,Cat0,Cat1,0.8681976593630149,0.05110569833419768,41.62476,,,False
component_x,15134,195.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.8248912272128037,0.5563416188237384,50.129017,,,False
component_x,15142,142.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0,1.5156816886100455,0.9280755960874219,185.81093,,,False
component_x,15144,142.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0,0.7289605728091925,0.49155902925226047,55.267612,,,False
component_x,15145,141.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0,0.6275230930186211,-0.5423781035496089,55.055515,67.0,74.19999999999999,False
component_x,15146,251.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.38671671514485745,-0.21555309919718488,31.722107,203.8,47.9999969482422,True
component_x,15147,356.6,0,Cat1,Cat6,Cat1,Cat0,Cat0,Cat1,Cat4,Cat3,0.12616979781704743,-0.024828881537571,25.01177,186.4,170.20000610351565,False
component_x,15151,140.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,1.6295914842743775,1.1156610814173116,51.391827,135.8,4.1999969482421875,True
component_x,15152,392.2,0,Cat1,Cat10,Cat1,Cat3,Cat0,Cat0,Cat4,Cat3,1.269797785284707,-1.269797785284707,65.570274,249.2,143.0000030517578,False
component_x,15153,284.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.6872301380733812,0.6758014264524294,47.10384,,,False
component_x,15154,389.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.6655206376024194,-0.5650365387776026,51.703976,,,False
component_x,15155,145.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.4559254171527456,0.061266087610548046,35.776535,,,False
component_x,15156,142.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2,1.0636062905291546,0.03783994630453711,38.644184,,,False
component_x,15157,294.0,1,Cat0,Cat4,Cat5,Cat3,Cat0,Cat0,Cat2,Cat2,0.627459246145199,-0.4093647451302042,27.854782,,,False
component_x,15159,180.8,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.5444925118254649,-0.0005899400763421289,27.788406,,,False
component_x,15160,195.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.3972534168596626,0.08738369975912691,29.916138,,,False
component_x,15163,238.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.4859613918747156,0.26524321269812906,28.390083,,,False
component_x,15164,286.4,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0,1.2997717830655224,0.3650671919902389,85.31699,,,False
component_x,15165,217.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.88674395227665,0.20623601633952457,32.528538,,,False
component_x,15166,288.0,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.5502469809117142,-0.30513200419064795,23.095098,103.2,184.8000030517578,False
component_x,15167,372.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.5366296271752579,-0.17681307128811544,34.88419,133.2,238.8000030517578,False
component_x,15168,380.6,0,Cat0,Cat15,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,0.17928493880055676,0.09890603869854571,13.06004,,,False
component_x,15169,316.4,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0,1.8691067038476736,1.2963569236049888,124.352684,311.2,5.199987792968727,True
component_x,15170,292.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.47182816159764124,0.45000447496548235,35.450012,,,False
component_x,15172,398.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat1,1.5149028993316431,-1.5149028993316431,94.30285,80.2,318.40000305175784,False
component_x,15174,371.8,0,Cat0,Cat14,Cat1,Cat2,Cat0,Cat0,Cat0,Cat1,0.8954753317951658,0.866965675644857,57.351948,99.0,272.8,False
component_x,15176,243.8,0,Cat0,Cat6,Cat0,Cat0,Cat0,Cat0,Cat1,Cat0,1.0133476843617097,-0.027371324983885687,101.108025,,,False
component_x,15177,371.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0,0.316376922023016,0.037095805303299194,19.830353,169.6,201.59999389648436,False
component_x,15179,313.2,1,Cat0,Cat14,Cat1,Cat2,Cat0,Cat0,Cat0,Cat1,0.6676067633974747,0.20158253086362912,38.696293,,,False
component_x,15181,392.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.36972886656309784,0.16512001173648708,31.859888,,,False
component_x,15184,392.8,0,Cat0,Cat6,Cat0,Cat2,Cat0,Cat1,Cat0,Cat0,0.8523618112456637,0.5261522353215585,66.451195,,,False
component_x,15185,390.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.8029906948061529,-0.30895516148748375,67.92402,,,False
component_x,15186,169.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,1.4589442881352372,0.3858596685668898,70.8608,,,False
component_x,15187,217.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.4996550586681094,0.20627765525336864,34.026978,,,False
component_x,15189,392.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0,0.567053409760584,0.055125909315849604,37.813534,224.6,168.1999938964844,False
component_x,15190,179.4,0,Cat1,Cat16,Cat0,Cat0,Cat0,Cat0,Cat3,Cat2,1.0648715603341625,-0.9499622294890552,40.276978,,,False
component_x,15191,392.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.8845692578688933,0.3828685136056662,76.75458,289.0,103.60000000000002,False
component_x,15192,187.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.6445830574749328,-0.09151234712758116,38.240574,,,False
component_x,15194,376.2,0,Cat0,Cat14,Cat1,Cat2,Cat0,Cat0,Cat0,Cat1,1.9869965685625297,-1.8979000626055216,86.81124,,,False
component_x,15195,400.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.3409472026091474,-0.1722190646066304,26.744692,31.0,369.2,False
component_x,15196,208.4,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,1.1856825332992815,1.1785840962341116,109.32044,174.8,33.59999694824219,True
component_x,15197,301.6,0,Cat0,Cat13,Cat2,Cat0,Cat0,Cat0,Cat1,Cat0,1.244787706808984,-1.244787706808984,70.62552,,,False
component_x,15198,367.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.3151529893931333,-0.07231877431507787,33.345295,,,False
component_x,15199,393.0,0,Cat1,Cat10,Cat1,Cat3,Cat0,Cat0,Cat4,Cat3,0.31491093487381655,0.11068660077961257,24.733091,,,False
component_x,15200,390.6,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,1.0561329162473432,0.8749447160460363,68.76065,,,False
component_x,15201,145.4,0,Cat0,Cat17,Cat5,Cat0,Cat0,Cat0,Cat0,Cat1,0.5610691203293594,-0.10005230315158542,24.544535,,,False
component_x,15202,364.2,0,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat3,Cat2,0.43552383435156705,0.35857647013993993,34.90784,,,False
component_x,15203,397.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,1.0709408587836033,0.43998013979155237,47.75883,,,False
component_x,15206,402.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.7402532704838888,-0.6082437434324425,49.686356,,,False
component_x,15207,280.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.539997062813837,-0.19380248584659546,30.765646,,,False
component_x,15208,251.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,0.42846118647336257,-0.14463636999313714,23.986624,,,False
component_x,15209,349.4,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0,0.5288418227588595,-0.48600056148589116,38.52228,,,False
component_x,15210,174.6,1,Cat1,Cat10,Cat1,Cat3,Cat0,Cat0,Cat4,Cat3,1.4727648478274205,1.3495019603904854,84.25518,174.4,0.20000610351561932,True
component_x,15211,323.6,0,Cat0,Cat17,Cat5,Cat2,Cat0,Cat0,Cat0,Cat0,0.8006546674599647,-0.6227527195472865,49.41615,,,False
component_x,15212,158.6,0,Cat0,Cat6,Cat0,Cat0,Cat0,Cat0,Cat1,Cat0,1.1304997466810478,0.7798127014414952,30.892935,,,False
component_x,15213,374.8,0,Cat0,Cat14,Cat1,Cat2,Cat0,Cat0,Cat0,Cat1,0.6551907091355438,0.0729414553341116,44.81961,,,False
component_x,15216,143.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2,0.42470082558221217,-0.09110367595713358,27.021868,,,False
component_x,15217,327.0,1,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.5045898647911844,0.2870572343043815,26.574724,,,False
component_x,15218,387.8,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.3944103426767322,-0.18077519878820134,40.048855,44.8,343.00000076293946,False
component_x,15219,403.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.35080782652243575,-0.02615872031659693,19.800203,,,False
component_x,15220,218.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.7645463792788719,-0.0213883660274448,79.24998,,,False
component_x,15221,395.8,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0,0.22617779613641456,-0.00530403413448767,21.347382,12.4,383.40000038146974,False
component_x,15223,148.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.47613065771534197,-0.1387359901855589,33.21304,,,False
component_x,15224,199.6,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1,1.1877619448919907,0.4100350090903134,96.346436,,,False
component_x,15226,130.2,0,Cat0,Cat13,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1,0.5301997373218826,0.45238163475724397,25.468567,,,False
component_x,15227,368.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.5888322969054788,-0.4853791509856146,30.39995,,,False
component_x,15228,179.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.46479378840658825,-0.015459180642148499,31.219465,,,False
component_x,15230,392.2,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2,0.5713827646416252,-0.01349262546513752,37.689484,,,False
component_x,15231,321.2,0,Cat0,Cat3,Cat2,Cat1,Cat0,Cat2,Cat0,Cat1,1.227729759065294,0.7492222918377957,89.5201,291.8,29.40001220703124,True
component_x,15232,309.2,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.49496327312487987,-0.07520166539980665,33.357666,277.4,31.800006103515614,True
component_x,15233,145.6,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,0.997343397695877,-0.997343397695877,43.403393,94.0,51.599999999999994,True
component_x,15234,267.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,0.8063837907267741,0.6582321951699764,64.57661,,,False
component_x,15235,383.4,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.6065623904336906,-0.5110475869707306,39.603592,102.8,280.59999694824216,False
component_x,15236,262.4,1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0,0.9995802279611241,0.5920924457204508,64.93127,,,False
component_x,15237,369.6,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat3,Cat2,1.0084656320192218,-0.10574825717772267,146.92337,,,False
component_x,15238,265.0,1,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,0.4163561430926812,-0.1606582962432625,33.560226,,,False
component_x,15239,249.6,1,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0,0.7488039761262164,0.6567326425809489,46.395725,,,False
component_x,15242,208.0,0,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,1.252190055766264,-1.14925006350139,60.564026,,,False
component_x,15243,132.2,0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat3,Cat0,0.577492746132798,-0.1880054567465492,21.135044,,,False
component_x,15244,357.0,0,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,0.6267942164885354,-0.37308045993553507,48.010876,,,False
component_x,15245,143.8,0,Cat0,Cat10,Cat5,Cat2,Cat0,Cat0,Cat0,Cat0,0.7036995167556778,-0.27562684621986544,78.549805,,,False
